FIPS,STNAME,CTYNAME,AG1pop,AG2pop,AG3pop,AG4pop,AG5pop,TOT_POP,AG1per,AG2per,AG3per,AG4per,AG5per,AG1hosp,AG2hosp,AG3hosp,AG4hosp,AG5hosp,HospRate
50009,Vermont,Essex County,1213,1429,2010,945,653,6250,0.19408,0.22864,0.3216,0.1512,0.10448,0.01727312,0.019937408,0.07361424,0.0580608,0.051790736,0.220676304
50011,Vermont,Franklin County,11976,15200,14320,4895,3030,49421,0.242326137,0.307561563,0.289755367,0.099046964,0.061309969,0.021567026,0.026819368,0.066325004,0.038034034,0.030391352,0.183136784
50013,Vermont,Grand Isle County,1410,1878,2327,1019,456,7090,0.19887165,0.264880113,0.328208745,0.143723554,0.064315938,0.017699577,0.023097546,0.075126982,0.055189845,0.03188141,0.20299536
50015,Vermont,Lamoille County,5896,7916,7095,2669,1724,25300,0.233043478,0.312885375,0.280434783,0.105494071,0.068142292,0.02074087,0.027283605,0.064191522,0.040509723,0.033778134,0.186503854
50017,Vermont,Orange County,6043,7961,8846,3864,2285,28999,0.208386496,0.274526708,0.305045002,0.133245974,0.078795821,0.018546398,0.023938729,0.069824801,0.051166454,0.039059088,0.20253547
50019,Vermont,Orleans County,5736,7384,7674,3656,2457,26907,0.213178727,0.274426729,0.285204594,0.135875423,0.091314528,0.018972907,0.023930011,0.065283331,0.052176162,0.045264611,0.205627023
50021,Vermont,Rutland County,12218,15860,17639,7823,5132,58672,0.208242433,0.270316335,0.300637442,0.13333447,0.087469321,0.018533576,0.023571584,0.06881591,0.051200436,0.043358542,0.20548005
50023,Vermont,Washington County,12750,17173,16806,6882,4529,58140,0.219298246,0.295373237,0.289060888,0.118369453,0.077898177,0.019517544,0.025756546,0.066166037,0.04545387,0.038614126,0.195508123
50025,Vermont,Windham County,8640,11603,12756,6027,3730,42756,0.202076901,0.271377117,0.298344092,0.140962672,0.087239218,0.017984844,0.023664085,0.068290963,0.054129666,0.04324448,0.207314038
50027,Vermont,Windsor County,10997,14793,16611,7677,5208,55286,0.198911117,0.267572261,0.300455812,0.138859747,0.094201064,0.017703089,0.023332301,0.068774335,0.053322143,0.046695467,0.209827336
51001,Virginia,Accomack County,7262,8350,9162,4451,3187,32412,0.22405282,0.257620634,0.282673084,0.137325682,0.09832778,0.019940701,0.022464519,0.064703869,0.052733062,0.04874108,0.208583232
51003,Virginia,Albemarle County,27111,34144,27215,11454,8794,108718,0.24936993,0.314060229,0.250326533,0.105355139,0.080888169,0.022193924,0.027386052,0.057299743,0.040456373,0.040096266,0.187432358
51005,Virginia,Alleghany County,3071,3707,4450,2061,1621,14910,0.205969148,0.248625084,0.298457411,0.138229376,0.108718981,0.018331254,0.021680107,0.068316901,0.05308008,0.053891999,0.215300342
51007,Virginia,Amelia County,2927,3533,3977,1489,1087,13013,0.224928917,0.271497733,0.305617459,0.114424038,0.083531853,0.020018674,0.023674602,0.069955836,0.04393883,0.041406739,0.198994682
51009,Virginia,Amherst County,6998,8737,9230,3789,2912,31666,0.220994126,0.275911072,0.291479821,0.119655151,0.091959831,0.019668477,0.024059445,0.066719731,0.045947578,0.045584488,0.20197972
51011,Virginia,Appomattox County,3697,4527,4337,1871,1409,15841,0.233381731,0.285777413,0.273783221,0.11811123,0.088946405,0.020770974,0.02491979,0.062668979,0.045354712,0.044090733,0.197805189
51013,Virginia,Arlington County,46311,112905,53096,15401,9808,237521,0.194976444,0.475347443,0.223542339,0.064840583,0.041293191,0.017352904,0.041450297,0.051168841,0.024898784,0.020469035,0.15533986
51015,Virginia,Augusta County,15930,21547,22103,9083,6794,75457,0.211113614,0.285553362,0.292921797,0.120373193,0.090038035,0.018789112,0.024900253,0.067049799,0.046223306,0.044631854,0.201594324
51017,Virginia,Bath County,723,1055,1327,672,515,4292,0.168452936,0.245806151,0.30917987,0.156570363,0.11999068,0.014992311,0.021434296,0.070771272,0.06012302,0.05947938,0.22680028
51019,Virginia,Bedford County,17190,20399,24369,10014,6775,78747,0.21829403,0.259044789,0.309459408,0.127166749,0.086035024,0.019428169,0.022588706,0.070835258,0.048832032,0.042647561,0.204331726
51021,Virginia,Bland County,1056,1894,1896,831,616,6293,0.167805498,0.300969331,0.301287144,0.132051486,0.097886541,0.014934689,0.026244526,0.068964627,0.050707771,0.048522358,0.209373971
51023,Virginia,Botetourt County,6929,8328,10451,4562,3007,33277,0.208221895,0.250262944,0.314060763,0.137091685,0.090362713,0.018531749,0.021822929,0.071888509,0.052643207,0.044792797,0.20967919
51025,Virginia,Brunswick County,2992,5388,4481,2049,1474,16384,0.182617188,0.328857422,0.273498535,0.125061035,0.08996582,0.01625293,0.028676367,0.062603815,0.048023438,0.044596057,0.200152606
51027,Virginia,Buchanan County,4026,5944,6542,2768,1941,21221,0.189717732,0.280099901,0.308279534,0.130436831,0.091466001,0.016884878,0.024424711,0.070565185,0.050087743,0.045339697,0.207302215
51029,Virginia,Buckingham County,3292,5496,4871,2013,1327,16999,0.19365845,0.323313136,0.286546267,0.118418731,0.078063415,0.017235602,0.028192905,0.065590441,0.045472793,0.038696035,0.195187776
51031,Virginia,Campbell County,11749,16732,15549,6224,4719,54973,0.2137231,0.304367599,0.282847944,0.113219217,0.085842141,0.019021356,0.026540855,0.064743894,0.043476179,0.042551949,0.196334233
51033,Virginia,Caroline County,7675,9677,8370,3057,1993,30772,0.249415053,0.314474197,0.27200052,0.099343559,0.064766671,0.02219794,0.02742215,0.062260919,0.038147927,0.032104839,0.182133774
51035,Virginia,Carroll County,5976,7489,8912,4209,3050,29636,0.201646646,0.25269942,0.300715346,0.142023215,0.102915373,0.017946551,0.022035389,0.068833743,0.054536915,0.05101515,0.214367749
51036,Virginia,Charles City County,1172,1718,2343,1054,654,6941,0.16885175,0.247514767,0.337559429,0.151851318,0.094222734,0.015027806,0.021583288,0.077267353,0.058310906,0.046706209,0.218895563
51037,Virginia,Charlotte County,2752,3042,3490,1468,1186,11938,0.230524376,0.254816552,0.292343776,0.122968671,0.099346624,0.020516669,0.022220003,0.06691749,0.04721997,0.049246122,0.206120255
51041,Virginia,Chesterfield County,92415,109513,94600,32983,19045,348556,0.265136736,0.314190546,0.271405456,0.094627549,0.054639714,0.023597169,0.027397416,0.062124709,0.036336979,0.027084906,0.176541179
51043,Virginia,Clarke County,3202,3600,4653,1836,1232,14523,0.220477863,0.247882669,0.32038835,0.126420161,0.084830958,0.01962253,0.021615369,0.073336893,0.048545342,0.042050706,0.205170839
51045,Virginia,Craig County,994,1274,1611,716,469,5064,0.19628752,0.251579779,0.318127962,0.141390205,0.092614534,0.017469589,0.021937757,0.072819491,0.054293839,0.045909024,0.2124297
51047,Virginia,Culpeper County,14074,15635,13991,4947,3212,51859,0.27138973,0.30149058,0.269789236,0.095393278,0.061937176,0.024153686,0.026289979,0.061754756,0.036631019,0.030702258,0.179531697
51049,Virginia,Cumberland County,2084,2710,2816,1317,882,9809,0.212457947,0.276276889,0.287083291,0.134264451,0.089917423,0.018908757,0.024091345,0.065713365,0.051557549,0.044572066,0.204843083
51051,Virginia,Dickenson County,3135,4125,4065,1872,1326,14523,0.215864491,0.284032225,0.279900847,0.128898988,0.09130345,0.01921194,0.02476761,0.064069304,0.049497211,0.04525912,0.202805185
51053,Virginia,Dinwiddie County,6392,8466,8690,2961,2020,28529,0.224052718,0.296750675,0.304602334,0.103789127,0.070805146,0.019940692,0.025876659,0.069723474,0.039855025,0.035098111,0.190493961
51057,Virginia,Essex County,2240,2904,3245,1503,1027,10919,0.205146991,0.265958421,0.297188387,0.137649968,0.094056232,0.018258082,0.023191574,0.068026422,0.052857588,0.046623674,0.20895734
51059,Virginia,Fairfax County,296344,389194,310417,94071,60769,1150795,0.257512415,0.338195769,0.269741353,0.081744359,0.052806104,0.022918605,0.029490671,0.061743796,0.031389834,0.026175986,0.171718891
51061,Virginia,Fauquier County,18133,20009,20913,6996,4624,70675,0.256568801,0.28311284,0.295903785,0.098988327,0.065426247,0.022834623,0.02468744,0.067732376,0.038011518,0.032431791,0.185697747
51063,Virginia,Floyd County,3430,4045,4716,2101,1503,15795,0.217157328,0.256093701,0.298575499,0.133016777,0.095156695,0.019327002,0.022331371,0.068343932,0.051078443,0.047169174,0.208249921
51065,Virginia,Fluvanna County,5806,7969,7590,3188,2230,26783,0.2167793,0.297539484,0.283388717,0.119030728,0.083261771,0.019293358,0.025945443,0.064867677,0.0457078,0.04127286,0.197087137
51067,Virginia,Franklin County,12179,13992,16805,7963,5256,56195,0.216727467,0.248990124,0.299047958,0.141702998,0.093531453,0.019288745,0.021711939,0.068452078,0.054413951,0.046363541,0.210230254
51069,Virginia,Frederick County,22284,26419,24388,8899,6365,88355,0.252209835,0.299009677,0.276022862,0.100718692,0.072038934,0.022446675,0.026073644,0.063181633,0.038675978,0.0357097,0.186087629
51071,Virginia,Giles County,3827,4587,4749,2145,1536,16844,0.227202565,0.272322489,0.281940157,0.127345049,0.091189741,0.020221028,0.023746521,0.064536102,0.048900499,0.045202755,0.202606905
51073,Virginia,Gloucester County,8226,10599,11406,4208,2910,37349,0.220246861,0.283782698,0.305389703,0.112667006,0.077913733,0.019601971,0.024745851,0.069903703,0.04326413,0.038621837,0.196137492
51075,Virginia,Goochland County,4551,5879,7623,3238,1953,23244,0.195792463,0.252925486,0.327955601,0.139304767,0.084021683,0.017425529,0.022055102,0.075069037,0.05349303,0.041649548,0.209692247
51077,Virginia,Grayson County,2907,4164,4728,2178,1654,15631,0.185976585,0.266393705,0.302475849,0.139338494,0.105815367,0.016551916,0.023229531,0.069236722,0.053505982,0.052452677,0.214976828
51079,Virginia,Greene County,5170,5697,5480,2124,1308,19779,0.261388341,0.288032762,0.27706153,0.107386622,0.066130745,0.023263562,0.025116457,0.063419384,0.041236463,0.03278101,0.185816876
51081,Virginia,Greensville County,2238,4331,3303,1088,667,11627,0.192483014,0.372495055,0.284080158,0.093575299,0.057366475,0.017130988,0.032481569,0.065025948,0.035932915,0.028436561,0.179007981
51083,Virginia,Halifax County,7605,8757,9445,4727,3586,34120,0.222889801,0.256652989,0.276817116,0.138540445,0.105099648,0.019837192,0.022380141,0.063363438,0.053199531,0.052097896,0.210878198
51085,Virginia,Hanover County,26490,30081,31636,11221,7811,107239,0.247018342,0.280504294,0.295004616,0.10463544,0.072837307,0.021984632,0.024459974,0.067526557,0.040180009,0.036105453,0.190256626
51087,Virginia,Henrico County,81253,109831,87132,29743,21302,329261,0.246773836,0.333568203,0.264628972,0.090332593,0.064696396,0.021962871,0.029087147,0.060573572,0.034687716,0.032070003,0.17838131
51089,Virginia,Henry County,10869,12995,14911,6513,5665,50953,0.213314231,0.255038957,0.292642239,0.127823681,0.111180892,0.018984967,0.022239397,0.066985808,0.049084293,0.055112368,0.212406834
51091,Virginia,Highland County,317,427,706,460,300,2210,0.143438914,0.19321267,0.319457014,0.208144796,0.135746606,0.012766063,0.016848145,0.07312371,0.079927602,0.067289593,0.249955113
51093,Virginia,Isle of Wight County,8423,10212,11243,4207,2868,36953,0.227938192,0.276351041,0.304251346,0.11384732,0.077612102,0.020286499,0.024097811,0.069643133,0.043717371,0.038472319,0.196217133
51095,Virginia,James City County,16879,19799,20418,10680,8621,76397,0.220937995,0.259159391,0.267261803,0.139796065,0.112844745,0.019663482,0.022598699,0.061176227,0.053681689,0.05593714,0.213057237
51097,Virginia,King and Queen County,1363,1869,2198,951,661,7042,0.193552968,0.265407555,0.312127237,0.135046862,0.093865379,0.017226214,0.023143539,0.071445924,0.051857995,0.046529068,0.210202741
51099,Virginia,King George County,7229,8642,7228,2127,1349,26575,0.272022578,0.32519285,0.271984948,0.080037629,0.050761994,0.024210009,0.028356817,0.062257355,0.03073445,0.025162721,0.170721351
51101,Virginia,King William County,4252,5175,4784,1707,1021,16939,0.25101836,0.305507999,0.282425173,0.100773363,0.060275105,0.022340634,0.026640298,0.064647122,0.038696971,0.029878369,0.182203395
51103,Virginia,Lancaster County,1887,2076,2924,2009,1887,10783,0.174997682,0.192525271,0.271167579,0.186311787,0.174997682,0.015574794,0.016788204,0.062070259,0.071543726,0.086746351,0.252723333
51105,Virginia,Lee County,4803,6988,6724,2948,2078,23541,0.204027017,0.296843804,0.285629328,0.125228325,0.088271526,0.018158404,0.02588478,0.065380553,0.048087677,0.043756196,0.20126761
51107,Virginia,Loudoun County,124428,138400,106220,22730,15072,406850,0.305832616,0.340174511,0.261079022,0.055868256,0.037045594,0.027219103,0.029663217,0.059760988,0.02145341,0.018363501,0.15646022
51109,Virginia,Louisa County,8047,10169,11278,4601,2683,36778,0.218799282,0.276496819,0.306650715,0.125101963,0.072951221,0.019473136,0.024110523,0.070192349,0.048039154,0.03616192,0.197977081
51111,Virginia,Lunenburg County,2435,3551,3403,1593,1104,12086,0.201472778,0.293811021,0.281565448,0.131805395,0.091345358,0.017931077,0.025620321,0.064450331,0.050613272,0.045279894,0.203894895
51113,Virginia,Madison County,2962,3437,3937,1706,1253,13295,0.222790523,0.25851824,0.296126363,0.128318917,0.094245957,0.019828357,0.022542791,0.067783325,0.049274464,0.046717721,0.206146657
51115,Virginia,Mathews County,1534,1927,2607,1507,1227,8802,0.174278573,0.218927516,0.296182686,0.171211088,0.139400136,0.015510793,0.019090479,0.067796217,0.065745058,0.069100648,0.237243195
51117,Virginia,Mecklenburg County,6262,7693,8837,4512,3346,30650,0.204306688,0.250995106,0.288319739,0.14721044,0.109168026,0.018183295,0.021886773,0.065996388,0.056528809,0.054114591,0.216709856
51119,Virginia,Middlesex County,1940,2306,3170,1874,1479,10769,0.180146717,0.21413316,0.294363451,0.174018015,0.137338657,0.016033058,0.018672412,0.067379794,0.066822918,0.068078772,0.236986953
51121,Virginia,Montgomery County,23725,42613,20172,7235,5240,98985,0.23968278,0.430499571,0.203788453,0.073091883,0.052937314,0.021331767,0.037539563,0.046647177,0.028067283,0.026241026,0.159826816
51125,Virginia,Nelson County,2905,3555,4323,2539,1514,14836,0.195807495,0.239619844,0.291385818,0.171137773,0.10204907,0.017426867,0.02089485,0.066698214,0.065716905,0.050585724,0.22132256
51127,Virginia,New Kent County,4932,6754,6845,2638,1222,22391,0.220267072,0.301639051,0.305703184,0.117815194,0.054575499,0.019603769,0.026302925,0.069975459,0.045241034,0.027053075,0.188176263
51131,Virginia,Northampton County,2513,2787,3337,1771,1327,11735,0.214145718,0.237494674,0.284363017,0.150916063,0.113080528,0.019058969,0.020709536,0.065090695,0.057951768,0.056054018,0.218864985
51133,Virginia,Northumberland County,1938,2365,3388,2485,1971,12147,0.159545567,0.194698279,0.278916605,0.204577262,0.162262287,0.014199555,0.01697769,0.063844011,0.078557669,0.080433416,0.25401234
51135,Virginia,Nottoway County,3244,5049,4168,1644,1315,15420,0.210376135,0.327431907,0.270298314,0.106614786,0.085278859,0.018723476,0.028552062,0.061871284,0.040940078,0.04227273,0.19235963
51137,Virginia,Orange County,8453,10498,10229,4226,3238,36644,0.230678965,0.286486191,0.27914529,0.115325838,0.088363716,0.020530428,0.024981596,0.063896357,0.044285122,0.043801894,0.197495396
51139,Virginia,Page County,5183,6630,7007,2900,2213,23933,0.216562905,0.277023357,0.292775665,0.121171604,0.092466469,0.019274099,0.024156437,0.06701635,0.046529896,0.045835629,0.20281241
51141,Virginia,Patrick County,3398,4162,5446,2595,2072,17673,0.192270695,0.235500481,0.308153681,0.146834154,0.117240989,0.017112092,0.020535642,0.070536378,0.056384315,0.058116358,0.222684785
51143,Virginia,Pittsylvania County,12803,15885,18471,8022,5768,60949,0.210060871,0.260627738,0.303056654,0.131618238,0.094636499,0.018695417,0.022726739,0.069369668,0.050541403,0.046911313,0.208244541
51145,Virginia,Powhatan County,5907,8372,9586,3408,1916,29189,0.202370756,0.286820378,0.328411388,0.116756312,0.065641166,0.018010997,0.025010737,0.075173367,0.044834424,0.032538326,0.195567851
51147,Virginia,Prince Edward County,5743,8432,4996,2022,1757,22950,0.250239651,0.367407407,0.217690632,0.088104575,0.076557734,0.022271329,0.032037926,0.049829386,0.033832157,0.037949669,0.175920466
51149,Virginia,Prince George County,9131,14129,9475,3242,2105,38082,0.239772071,0.371015178,0.24880521,0.085132083,0.055275458,0.021339714,0.032352524,0.056951513,0.03269072,0.027400045,0.170734515
51153,Virginia,Prince William County,138595,163425,119672,29709,16610,468011,0.296136202,0.34919051,0.255703392,0.063479277,0.035490619,0.026356122,0.030449413,0.058530506,0.024376042,0.0175927,0.157304783
51155,Virginia,Pulaski County,6651,9396,10205,4619,3195,34066,0.195238654,0.275817531,0.299565549,0.135589738,0.093788528,0.01737624,0.024051289,0.068570554,0.052066459,0.046490973,0.208555516
51157,Virginia,Rappahannock County,1334,1703,2234,1174,807,7252,0.183949255,0.234831771,0.308052951,0.161886376,0.111279647,0.016371484,0.02047733,0.07051332,0.062164368,0.055161321,0.224687824
51159,Virginia,Richmond County,1715,2954,2468,945,956,9038,0.18975437,0.326842222,0.273069263,0.104558531,0.105775614,0.016888139,0.028500642,0.062505554,0.040150476,0.052432972,0.200477783
51161,Virginia,Roanoke County,20747,26980,26195,11301,8850,94073,0.220541494,0.28679855,0.278453967,0.120130112,0.094075877,0.019628193,0.025008834,0.063738113,0.046129963,0.046633412,0.201138515
51163,Virginia,Rockbridge County,4550,5721,6572,3267,2642,22752,0.199982419,0.251450422,0.288853727,0.143591772,0.11612166,0.017798435,0.021926477,0.066118618,0.055139241,0.057561507,0.218544277
51165,Virginia,Rockingham County,20062,24009,21701,8511,6961,81244,0.246935158,0.295517207,0.267108956,0.104758505,0.085680173,0.021977229,0.0257691,0.06114124,0.040227266,0.042471662,0.191586497
51167,Virginia,Russell County,5562,7366,8047,3386,2387,26748,0.207940781,0.275385076,0.300844923,0.126588904,0.089240317,0.018506729,0.024013579,0.068863403,0.048610139,0.044236425,0.204230275
51169,Virginia,Scott County,4227,5802,6294,2903,2308,21534,0.196294232,0.269434383,0.292281973,0.134810068,0.107179344,0.017470187,0.023494678,0.066903344,0.051767066,0.053128801,0.212764075
51171,Virginia,Shenandoah County,10080,11927,12047,5320,4123,43497,0.23174012,0.274202819,0.27696163,0.122307286,0.094788146,0.020624871,0.023910486,0.063396517,0.046965998,0.046986484,0.201884355
51173,Virginia,Smyth County,6467,8513,8786,3711,2995,30472,0.212227619,0.279371226,0.28833027,0.121783933,0.098286952,0.018888258,0.024361171,0.065998799,0.04676503,0.048720842,0.2047341
51175,Virginia,Southampton County,3540,4661,5829,2053,1503,17586,0.201296486,0.265040373,0.331456841,0.116740589,0.085465711,0.017915387,0.023111521,0.075870471,0.044828386,0.042365353,0.204091118
51177,Virginia,Spotsylvania County,36348,41928,36833,11763,7366,134238,0.270772807,0.312340768,0.274385792,0.087627944,0.054872689,0.02409878,0.027236115,0.062806908,0.033649131,0.027200392,0.174991325
51179,Virginia,Stafford County,42930,51518,39838,9887,5787,149960,0.28627634,0.343544945,0.265657509,0.065930915,0.038590291,0.025478594,0.029957119,0.060809004,0.025317471,0.019129207,0.160691396
51181,Virginia,Surry County,1202,1609,2195,883,585,6474,0.18566574,0.248532592,0.339048502,0.136391721,0.090361446,0.016524251,0.021672042,0.077608202,0.052374421,0.044792169,0.212971084
51183,Virginia,Sussex County,1930,4244,3067,1152,844,11237,0.171754027,0.377680876,0.272937617,0.102518466,0.075109015,0.015286108,0.032933772,0.06247542,0.039367091,0.037231539,0.187293931
51185,Virginia,Tazewell County,8721,11599,11445,5388,3702,40855,0.213462245,0.283906499,0.28013707,0.131881043,0.090613144,0.01899814,0.024756647,0.064123375,0.05064232,0.044916936,0.203437418
51187,Virginia,Warren County,9742,12108,11733,3920,2500,40003,0.243531735,0.302677299,0.293303002,0.097992651,0.062495313,0.021674324,0.02639346,0.067137057,0.037629178,0.030978927,0.183812947
51191,Virginia,Washington County,11426,14806,15796,7133,5241,54402,0.210029043,0.272159112,0.290356972,0.131116503,0.09633837,0.018692585,0.023732275,0.066462711,0.050348737,0.04775493,0.206991237
51193,Virginia,Westmoreland County,3672,4590,5048,2635,1885,17830,0.205945036,0.257431296,0.28311834,0.147784633,0.105720695,0.018329108,0.022448009,0.064805788,0.056749299,0.052405749,0.214737953
51195,Virginia,Wise County,8472,12296,10313,4222,2709,38012,0.222876986,0.323476797,0.27130906,0.111070188,0.071266968,0.019836052,0.028207177,0.062102644,0.042650952,0.035327036,0.188123861
51197,Virginia,Wythe County,6234,7840,8467,3553,2660,28754,0.216804618,0.272657717,0.294463379,0.123565417,0.092508868,0.019295611,0.023775753,0.067402667,0.04744912,0.045856646,0.203779798
51199,Virginia,York County,17815,20985,18089,6311,4646,67846,0.26257996,0.309303422,0.266618518,0.093019485,0.068478613,0.023369616,0.026971258,0.061028979,0.035719482,0.033944849,0.181034185
51510,Virginia,Alexandria city,31429,71639,38997,11457,7008,160530,0.19578272,0.446265496,0.242926556,0.071369837,0.043655392,0.017424662,0.038914351,0.055605889,0.027406018,0.021639978,0.160990897
51520,Virginia,Bristol city,3615,4992,4399,1907,1569,16482,0.219330178,0.302875865,0.266897221,0.115701978,0.095194758,0.019520386,0.026410775,0.061092774,0.04442956,0.047188041,0.198641536
51530,Virginia,Buena Vista city,1421,2065,1532,681,538,6237,0.227833895,0.331088664,0.245630912,0.109187109,0.08625942,0.020277217,0.028870932,0.056224916,0.04192785,0.042758794,0.190059708
51540,Virginia,Charlottesville city,9129,23662,9746,3521,2059,48117,0.189725045,0.491759669,0.202547956,0.073175801,0.042791529,0.016885529,0.042881443,0.046363227,0.028099507,0.021211761,0.155441468
51550,Virginia,Chesapeake city,64140,82805,63454,19707,12528,242634,0.264348772,0.341275337,0.261521469,0.081221098,0.051633324,0.023527041,0.029759209,0.059862264,0.031188902,0.025594639,0.169932055
51570,Virginia,Colonial Heights city,4656,5292,4390,1779,1716,17833,0.261088992,0.29675321,0.246172826,0.099758874,0.096226098,0.02323692,0.02587688,0.05634896,0.038307408,0.047699277,0.191469444
51580,Virginia,Covington city,1101,1634,1565,661,499,5460,0.201648352,0.299267399,0.286630037,0.121062271,0.091391941,0.017946703,0.026096117,0.065609615,0.046487912,0.045302985,0.201443333
51590,Virginia,Danville city,9872,11705,10598,4658,3860,40693,0.242597007,0.287641609,0.260437913,0.114466862,0.094856609,0.021591134,0.025082348,0.059614238,0.043955275,0.047020421,0.197263416
51595,Virginia,Emporia city,1202,1522,1361,492,544,5121,0.234719781,0.297207577,0.265768405,0.096074985,0.106229252,0.020890061,0.025916501,0.060834388,0.036892794,0.05265784,0.197191584
51600,Virginia,Fairfax city,6604,8146,6310,2012,1502,24574,0.268739318,0.331488565,0.256775454,0.081875153,0.061121511,0.023917799,0.028905803,0.058775901,0.031440059,0.030297933,0.173337495
51610,Virginia,Falls Church city,4204,4571,4043,1247,707,14772,0.284592472,0.309436772,0.273693474,0.084416464,0.047860818,0.02532873,0.026982887,0.062648436,0.032415922,0.023724607,0.171100582
51620,Virginia,Franklin city,2057,2239,2138,897,682,8013,0.25670785,0.279420941,0.266816423,0.111943092,0.085111693,0.022846999,0.024365506,0.061074279,0.042986148,0.042189866,0.193462798
51630,Virginia,Fredericksburg city,7861,11978,6055,1931,1319,29144,0.269729618,0.410993687,0.20776146,0.066257206,0.045258029,0.024005936,0.035838649,0.047556598,0.025442767,0.022434405,0.155278356
51640,Virginia,Galax city,1552,1832,1745,652,642,6423,0.241631636,0.285224973,0.2716799,0.101510198,0.099953293,0.021505216,0.024871618,0.062187529,0.038979916,0.049546847,0.197091126
51650,Virginia,Hampton city,32357,47817,33394,12161,8584,134313,0.240907433,0.356011704,0.248628204,0.090542241,0.063910418,0.021440762,0.031044221,0.056910996,0.03476822,0.031680394,0.175844593
51660,Virginia,Harrisonburg city,15408,24618,8923,2807,2277,54033,0.285159069,0.45561046,0.165139822,0.051949734,0.042140914,0.025379157,0.039729232,0.037800505,0.019948698,0.020889251,0.143746844
51670,Virginia,Hopewell city,6323,7240,5487,1989,1557,22596,0.279828288,0.320410692,0.242830589,0.088024429,0.068906001,0.024904718,0.027939812,0.055583922,0.033801381,0.034156705,0.176386537
51678,Virginia,Lexington city,1977,3001,1002,602,554,7136,0.277045964,0.420543722,0.140414798,0.084360987,0.077634529,0.024657091,0.036671413,0.032140947,0.032394619,0.038483436,0.164347506
51680,Virginia,Lynchburg city,22095,33008,15200,6247,5576,82126,0.26903782,0.401919003,0.18508146,0.076066045,0.067895673,0.023944366,0.035047337,0.042365146,0.029209361,0.033655885,0.164222095
51683,Virginia,Manassas city,12183,14942,10196,2805,1515,41641,0.292572224,0.358829039,0.244854831,0.067361495,0.036382412,0.026038928,0.031289892,0.056047271,0.025866814,0.018034761,0.157277666
51685,Virginia,Manassas Park city,4336,7096,4491,870,514,17307,0.250534466,0.410007511,0.25949038,0.050268677,0.029698966,0.022297567,0.035752655,0.059397348,0.019303172,0.014721777,0.15147252
51690,Virginia,Martinsville city,3459,3522,3479,1340,1102,12902,0.268097969,0.272980933,0.269648117,0.103859867,0.085413114,0.023860719,0.023803937,0.061722454,0.039882189,0.042339281,0.19160858
51700,Virginia,Newport News city,47335,66874,41076,13390,9951,178626,0.264995018,0.374379989,0.229955326,0.074961092,0.055708575,0.023584557,0.032645935,0.052636774,0.028785059,0.027614741,0.165267066
51710,Virginia,Norfolk city,56835,109465,50442,16463,10871,244076,0.232857798,0.448487356,0.206665137,0.067450302,0.044539406,0.020724344,0.039108097,0.04730565,0.025900916,0.022078183,0.155117191
51720,Virginia,Norton city,888,1340,1000,400,340,3968,0.223790323,0.337701613,0.252016129,0.100806452,0.085685484,0.019917339,0.029447581,0.057686492,0.038709677,0.042474294,0.188235383
51730,Virginia,Petersburg city,7699,10289,8224,3101,2254,31567,0.24389394,0.325941648,0.260525232,0.098235499,0.071403681,0.021706561,0.028422112,0.059634226,0.037722432,0.035394805,0.182880134
51735,Virginia,Poquoson city,2984,3425,3421,1334,1026,12190,0.244790812,0.280968007,0.280639869,0.109433962,0.08416735,0.021786382,0.02450041,0.064238466,0.042022642,0.041721756,0.194269655
51740,Virginia,Portsmouth city,24005,34129,22370,8243,5885,94632,0.253666836,0.360649675,0.236389382,0.087105842,0.062188266,0.022576348,0.031448652,0.05410953,0.033448643,0.030826724,0.172409896
51750,Virginia,Radford city,4855,8491,3321,941,731,18339,0.264736354,0.463002345,0.181089481,0.051311413,0.039860407,0.023561536,0.040373804,0.041451382,0.019703583,0.019758804,0.144849108
51760,Virginia,Richmond city,48194,97305,53112,18343,11829,228783,0.210653764,0.425315692,0.232150116,0.080176412,0.051704016,0.018748185,0.037087528,0.053139162,0.030787742,0.025629681,0.165392298
51770,Virginia,Roanoke city,24340,33391,25669,9796,6724,99920,0.243594876,0.334177342,0.256895516,0.098038431,0.067293835,0.021679944,0.029140264,0.058803384,0.037646757,0.033357554,0.180627903
51775,Virginia,Salem city,6294,7756,6757,2717,2119,25643,0.245447101,0.302460711,0.26350271,0.105954841,0.082634637,0.021844792,0.026374574,0.06031577,0.040686659,0.04096199,0.190183785
51790,Virginia,Staunton city,5376,7896,6343,2991,2316,24922,0.215713025,0.316828505,0.254514084,0.120014445,0.092929941,0.019198459,0.027627446,0.058258274,0.046085547,0.046065372,0.197235098
51800,Virginia,Suffolk city,24140,29079,24802,7889,5275,91185,0.264736525,0.318901135,0.271996491,0.086516423,0.057849427,0.023561551,0.027808179,0.062259997,0.033222306,0.028675961,0.175527994
51810,Virginia,Virginia Beach city,109734,165330,111121,37719,26285,450189,0.243750958,0.367245757,0.246831886,0.08378481,0.058386589,0.021693835,0.03202383,0.056499819,0.032173367,0.028942232,0.171333083
51820,Virginia,Waynesboro city,5767,7272,5527,2205,1857,22628,0.254861234,0.321371752,0.244254905,0.097445643,0.082066466,0.02268265,0.028023617,0.055909948,0.037419127,0.040680347,0.184715689
